Game_ID,Session_ID,LineUp_ID,Player_Name,Pts,OffReb,DefReb,TtlReb,FGA,FGM,FGm,Two_FGA,Two_FGM,Two_FGm,Three_FGA,Three_FGM,Three_FGm,Ast,Stl,FTA,FTM,FTm
17,1,1,Jake Digiorgio,4,0,0,0,2,2,0,2,2,0,0,0,0,0,1,0,0,0
17,1,1,Max Hisatake,0,1,3,4,2,0,2,2,0,2,0,0,0,0,0,1,0,1
17,1,1,Anthony Mosley,9,0,1,1,4,3,1,3,3,0,1,0,1,1,0,4,3,1
17,1,1,Malik Howze,3,0,2,2,3,1,2,2,0,2,1,1,0,2,0,0,0,0
17,1,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,Capriest Gardner,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
17,1,2,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2,Malik Howze,4,0,2,2,1,1,0,1,1,0,0,0,0,0,0,2,2,0
17,1,3,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
17,1,3,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,4,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,4,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,4,Kohl Linder,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,4,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,4,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,5,Anthony Mosley,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
17,1,5,Jake Digiorgio,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
17,1,5,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,5,Max Hisatake,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,1,5,Capriest Gardner,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
17,1,6,Quentin Forberg,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
17,1,6,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
17,1,6,Anthony Mosley,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
17,1,6,Jake Digiorgio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,6,Max Hisatake,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
