Game_ID,Session_ID,LineUp_ID,Player_Name,Pts,OffReb,DefReb,TtlReb,FGA,FGM,FGm,Two_FGA,Two_FGM,Two_FGm,Three_FGA,Three_FGM,Three_FGm,Ast,Stl,FTA,FTM,FTm
4,1,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,1,Max Hisatake,0,0,2,2,2,0,2,2,0,2,0,0,0,0,1,0,0,0
4,1,1,Jake Bruns,0,0,1,1,2,0,2,0,0,0,2,0,2,2,0,0,0,0
4,1,1,Calvin Schmitz,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
4,1,1,Parker Joncus,9,1,1,2,4,3,1,0,0,0,4,3,1,0,0,0,0,0
4,1,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,2,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,Calvin Schmitz,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4,1,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,Brinden Carlson,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4,1,3,Kohl Linder,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,Capriest Gardner,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
4,1,3,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,Parker Joncus,3,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0
4,1,4,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,4,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
4,1,4,Brinden Carlson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
