Game_ID,Session_ID,LineUp_ID,Player_Name,Pts,OffReb,DefReb,TtlReb,FGA,FGM,FGm,Two_FGA,Two_FGM,Two_FGm,Three_FGA,Three_FGM,Three_FGm,Ast,Stl,FTA,FTM,FTm
18,1,1,Jake Digiorgio,0,0,0,0,3,0,3,2,0,2,1,0,1,0,0,0,0,0
18,1,1,Max Hisatake,6,4,2,6,5,2,3,5,2,3,0,0,0,1,0,2,2,0
18,1,1,Anthony Mosley,6,0,1,1,3,3,0,3,3,0,0,0,0,0,1,0,0,0
18,1,1,Malik Howze,2,0,1,1,3,1,2,1,1,0,2,0,2,1,0,0,0,0
18,1,1,Parker Joncus,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
18,1,2,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,2,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
18,1,2,Max Hisatake,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,1,2,Anthony Mosley,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
18,1,2,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
18,1,3,Jake Bruns,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
18,1,3,Kohl Linder,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
18,1,3,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,3,Max Hisatake,0,0,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0
18,1,3,Anthony Mosley,5,1,0,1,3,2,1,3,2,1,0,0,0,0,0,2,1,1
18,1,4,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,4,Calvin Schmitz,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
18,1,4,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,4,Capriest Gardner,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
18,1,4,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18,1,5,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,5,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,5,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,5,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,5,Capriest Gardner,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
18,1,6,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,6,Jake Digiorgio,2,2,0,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0
18,1,6,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,6,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,6,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,7,Brett Ott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,7,Jake Digiorgio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
18,1,7,Anthony Mosley,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
18,1,7,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
18,1,7,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,8,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
18,1,8,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,8,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,8,Anthony Mosley,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,8,Parker Joncus,0,0,0,0,2,0,2,1,0,1,1,0,1,1,0,0,0,0
18,1,9,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,1,9,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
18,1,9,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,9,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,9,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,1,Jake Digiorgio,4,2,2,4,2,0,2,2,0,2,0,0,0,0,0,6,4,2
18,2,1,Max Hisatake,8,1,4,5,4,3,1,4,3,1,0,0,0,1,1,4,2,2
18,2,1,Anthony Mosley,6,1,2,3,3,3,0,3,3,0,0,0,0,1,0,0,0,0
18,2,1,Malik Howze,2,0,2,2,3,1,2,1,1,0,2,0,2,1,1,0,0,0
18,2,1,Parker Joncus,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
18,2,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,2,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,2,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
18,2,2,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18,2,2,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,3,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,3,Jake Bruns,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
18,2,3,Kohl Linder,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,3,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,3,Anthony Mosley,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
18,2,4,Calvin Schmitz,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
18,2,4,Jake Digiorgio,3,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2,1,1
18,2,4,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,2,4,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,4,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,5,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,5,Malik Howze,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
18,2,5,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,5,Jake Digiorgio,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
18,2,5,Anthony Mosley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
18,2,6,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,6,Max Hisatake,2,0,2,2,1,1,0,1,1,0,0,0,0,1,0,2,0,2
18,2,6,Anthony Mosley,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
18,2,6,Malik Howze,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
