Game_ID,Session_ID,LineUp_ID,Player_Name,Pts,OffReb,DefReb,TtlReb,FGA,FGM,FGm,Two_FGA,Two_FGM,Two_FGm,Three_FGA,Three_FGM,Three_FGm,Ast,Stl,FTA,FTM,FTm
11,1,1,Jake Digiorgio,4,1,2,3,3,2,1,3,2,1,0,0,0,0,0,0,0,0
11,1,1,Max Hisatake,0,0,1,1,2,0,2,1,0,1,1,0,1,0,0,0,0,0
11,1,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,1,1,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
11,1,1,Parker Joncus,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
11,1,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,Anthony Mosley,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11,1,2,Malik Howze,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
11,1,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,3,Capriest Gardner,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,1,3,Jake Digiorgio,2,1,1,2,3,1,2,3,1,2,0,0,0,0,1,0,0,0
11,1,3,Anthony Mosley,0,0,1,1,2,0,2,2,0,2,0,0,0,0,1,0,0,0
11,1,3,Malik Howze,3,0,0,0,4,1,3,2,0,2,2,1,1,1,1,0,0,0
11,1,3,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,4,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
11,1,4,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,4,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,1,4,Malik Howze,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,4,Parker Joncus,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
11,1,5,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,1,5,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11,1,5,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,5,Anthony Mosley,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
11,1,5,Malik Howze,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11,1,6,Jake Digiorgio,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
11,1,6,Jake Bruns,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11,1,6,Max Hisatake,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,6,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,6,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,7,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,7,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,7,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,7,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,7,Max Hisatake,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,8,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,8,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,8,Parker Joncus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,8,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,8,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,9,Malik Howze,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0
11,1,9,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,9,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,9,Parker Joncus,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
11,1,9,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,10,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,1,10,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,1,10,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,10,Parker Joncus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,10,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11,1,11,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,11,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,11,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,11,Parker Joncus,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11,1,11,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,12,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,1,12,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,12,Anthony Mosley,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11,1,12,Malik Howze,5,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0
11,1,12,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,1,Max Hisatake,2,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11,2,1,Anthony Mosley,4,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0
11,2,1,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,2,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,Jake Digiorgio,2,0,4,4,2,1,1,2,1,1,0,0,0,0,0,0,0,0
11,2,2,Anthony Mosley,2,0,1,1,6,1,5,5,1,4,1,0,1,1,0,0,0,0
11,2,2,Malik Howze,8,0,0,0,5,3,2,3,1,2,2,2,0,0,0,1,0,1
11,2,2,Parker Joncus,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
11,2,3,Capriest Gardner,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2,1,1
11,2,3,Jake Digiorgio,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11,2,3,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,3,Malik Howze,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
11,2,3,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,2,4,Jake Bruns,3,0,1,1,2,1,1,0,0,0,2,1,1,1,0,0,0,0
11,2,4,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,4,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
11,2,4,Anthony Mosley,2,1,1,2,3,1,2,3,1,2,0,0,0,1,0,0,0,0
11,2,4,Parker Joncus,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11,2,5,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,5,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,5,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,5,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,5,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,6,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,6,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,6,Capriest Gardner,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
11,2,6,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
11,2,6,Parker Joncus,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11,2,7,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,7,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,7,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,7,Malik Howze,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
11,2,7,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,8,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,8,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,8,Anthony Mosley,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11,2,8,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11,2,8,Parker Joncus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
