Game_ID,Session_ID,LineUp_ID,Player_Name,Pts,OffReb,DefReb,TtlReb,FGA,FGM,FGm,Two_FGA,Two_FGM,Two_FGm,Three_FGA,Three_FGM,Three_FGm,Ast,Stl,FTA,FTM,FTm
6,1,1,Jake Digiorgio,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,1,1,Max Hisatake,2,1,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0
6,1,1,Anthony Mosley,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0
6,1,1,Brett Ott,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,1,Parker Joncus,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
6,1,2,Jake Bruns,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6,1,2,Jake Digiorgio,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,2,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,2,Anthony Mosley,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2,Parker Joncus,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
6,1,3,Capriest Gardner,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6,1,3,Jake Bruns,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6,1,3,Jake Digiorgio,2,1,0,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0
6,1,3,Anthony Mosley,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,1,3,Parker Joncus,3,1,1,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0
6,1,4,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,Max Hisatake,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,Anthony Mosley,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
6,1,5,Jake Digiorgio,3,3,1,4,2,1,1,1,1,0,1,0,1,0,1,2,1,1
6,1,5,Parker Joncus,2,0,0,0,2,1,1,2,1,1,0,0,0,0,0,1,0,1
6,1,5,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,5,Max Hisatake,2,0,1,1,2,0,2,2,0,2,0,0,0,0,0,2,2,0
6,1,5,Anthony Mosley,2,0,1,1,3,1,2,3,1,2,0,0,0,0,1,0,0,0
6,2,1,Jake Bruns,11,0,1,1,4,3,1,0,0,0,4,3,1,1,0,2,2,0
6,2,1,Jake Digiorgio,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,Max Hisatake,2,1,0,1,1,1,0,1,1,0,0,0,0,1,0,2,0,2
6,2,1,Anthony Mosley,5,1,1,2,7,2,5,7,2,5,0,0,0,2,0,2,1,1
6,2,1,Parker Joncus,3,0,1,1,3,1,2,0,0,0,3,1,2,0,0,0,0,0
6,2,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,2,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,2,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,2,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,3,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,3,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,3,Jake Bruns,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
6,2,3,Anthony Mosley,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1
6,2,3,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,3,0,3
6,2,4,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2,4,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,5,Jake Digiorgio,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,2,5,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,5,Capriest Gardner,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6,2,5,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,5,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,6,Brett Ott,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0
